,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,P_bar,day_of_year,hour_of_day
2005-07-24 06:00:00,2.1,150.0,0.0,0.0,0.0,,205,6
2005-07-24 07:00:00,2.1,150.0,0.0,0.0,0.0,,205,7
2005-07-24 08:00:00,2.1,150.0,0.0,0.0,0.0,,205,8
2005-07-24 09:00:00,2.1,150.0,0.0,0.0,0.0,,205,9
2005-07-24 10:00:00,2.1,150.0,0.0,0.0,0.0,,205,10
2005-07-24 11:00:00,2.1,150.0,0.0,0.0,0.0,,205,11
2005-07-24 12:00:00,2.1,150.0,0.0,0.0,0.0,,205,12
2005-07-24 13:00:00,2.1,150.0,0.0,0.0,0.0,,205,13
2005-07-24 14:00:00,2.1,150.0,0.0,0.0,0.0,,205,14
2005-07-24 15:00:00,2.1,150.0,0.0,0.0,0.0,,205,15
2005-07-24 16:00:00,2.1,150.0,0.0,0.0,0.0,,205,16
2005-07-24 17:00:00,1.939,149.0,0.0,0.0,0.0,,205,17
2005-07-24 18:00:00,1.939,149.0,0.0,0.0,0.0,,205,18
2005-07-24 19:00:00,1.939,149.0,0.0,0.0,0.0,,205,19
2005-07-24 20:00:00,1.939,149.0,0.0,0.0,0.0,,205,20
2005-07-24 21:00:00,1.939,149.0,0.0,0.0,0.0,,205,21
2005-07-24 22:00:00,1.939,149.0,0.0,0.0,0.0,,205,22
2005-07-24 23:00:00,1.939,149.0,0.0,0.0,0.0,,205,23
2005-07-25 00:00:00,1.939,149.0,0.0,0.0,0.0,,206,0
2005-07-25 01:00:00,1.939,149.0,0.0,0.0,0.0,,206,1
2005-07-25 02:00:00,1.939,149.0,0.0,0.0,0.0,,206,2
2005-07-25 03:00:00,1.939,149.0,0.0,0.0,0.0,,206,3
2005-07-25 04:00:00,1.939,149.0,0.0,0.0,0.0,,206,4
2005-07-25 05:00:00,1.939,149.0,0.0,0.0,0.0,,206,5
2005-07-25 06:00:00,1.939,149.0,0.0,0.0,0.0,,206,6
2005-07-25 07:00:00,1.939,149.0,0.0,0.0,0.0,,206,7
2005-07-25 08:00:00,1.939,149.0,0.0,0.0,0.0,,206,8
2005-07-25 09:00:00,1.939,149.0,0.0,0.0,0.0,,206,9
2005-07-25 10:00:00,1.939,149.0,0.0,0.0,0.0,,206,10
2005-07-25 11:00:00,1.939,149.0,0.0,0.0,0.0,,206,11
2005-07-25 12:00:00,1.939,149.0,0.0,0.0,0.0,,206,12
2005-07-25 13:00:00,1.939,149.0,0.0,0.0,0.0,,206,13
2005-07-25 14:00:00,1.939,149.0,0.0,0.0,0.0,,206,14
2005-07-25 15:00:00,1.939,149.0,0.0,0.0,0.0,,206,15
2005-07-25 16:00:00,1.939,149.0,0.0,0.0,0.0,,206,16
2005-07-25 17:00:00,1.939,149.0,0.0,0.0,0.0,,206,17
2005-07-25 18:00:00,1.939,149.0,0.0,0.0,0.0,,206,18
2005-07-25 19:00:00,1.939,149.0,0.0,0.0,0.0,,206,19
2005-07-25 20:00:00,1.777,148.0,0.0,0.0,0.0,,206,20
2005-07-25 21:00:00,1.777,148.0,0.0,0.0,0.0,,206,21
2005-07-25 22:00:00,1.777,148.0,0.039,0.0,0.0,,206,22
2005-07-25 23:00:00,1.777,148.0,0.0,0.0,0.0,,206,23
2005-07-26 00:00:00,1.777,148.0,0.0,0.0,0.0,,207,0
2005-07-26 01:00:00,1.777,148.0,0.0,0.0,0.0,,207,1
2005-07-26 02:00:00,1.777,148.0,0.0,0.0,0.0,,207,2
2005-07-26 03:00:00,1.777,148.0,0.0,0.0,0.0,,207,3
2005-07-26 04:00:00,1.777,148.0,0.0,0.0,0.0,,207,4
2005-07-26 05:00:00,1.777,148.0,0.0,0.0,0.0,,207,5
2005-07-26 06:00:00,1.777,148.0,0.0,0.0,0.0,,207,6
2005-07-26 07:00:00,1.777,148.0,0.0,0.0,0.0,,207,7
2005-07-26 08:00:00,1.777,148.0,0.0,0.0,0.0,,207,8
2005-07-26 09:00:00,1.777,148.0,0.0,0.0,0.0,,207,9
2005-07-26 10:00:00,1.777,148.0,0.0,0.0,0.0,,207,10
2005-07-26 11:00:00,1.777,148.0,0.0,0.005,1.265,,207,11
2005-07-26 12:00:00,1.777,148.0,0.0,0.0,0.0,,207,12
2005-07-26 13:00:00,1.777,148.0,0.0,0.0,0.0,,207,13
2005-07-26 14:00:00,1.777,148.0,0.0,0.0,0.0,,207,14
2005-07-26 15:00:00,1.777,148.0,0.0,0.0,0.0,,207,15
2005-07-26 16:00:00,1.777,148.0,0.0,0.0,0.0,,207,16
2005-07-26 17:00:00,1.777,148.0,0.0,0.0,0.0,,207,17
2005-07-26 18:00:00,1.616,147.0,0.0,0.0,0.0,,207,18
2005-07-26 19:00:00,1.616,147.0,0.0,0.0,0.0,,207,19
2005-07-26 20:00:00,1.616,147.0,0.0,0.0,0.0,,207,20
2005-07-26 21:00:00,1.616,147.0,0.0,0.0,0.0,,207,21
2005-07-26 22:00:00,1.616,147.0,0.0,0.0,0.0,,207,22
2005-07-26 23:00:00,1.616,147.0,0.0,0.0,0.0,,207,23
2005-07-27 00:00:00,1.616,147.0,0.0,0.0,0.0,,208,0
2005-07-27 01:00:00,1.616,147.0,0.0,0.0,0.0,,208,1
2005-07-27 02:00:00,1.616,147.0,0.0,0.0,0.0,,208,2
2005-07-27 03:00:00,1.616,147.0,0.0,0.0,0.0,,208,3
2005-07-27 04:00:00,1.616,147.0,0.0,0.0,0.0,,208,4
2005-07-27 05:00:00,1.616,147.0,0.0,0.0,0.0,,208,5
2005-07-27 06:00:00,1.616,147.0,0.0,0.0,0.0,,208,6
2005-07-27 07:00:00,1.616,147.0,0.0,0.0,0.0,,208,7
2005-07-27 08:00:00,1.616,147.0,0.0,0.0,0.0,,208,8
2005-07-27 09:00:00,1.616,147.0,0.0,0.0,0.0,,208,9
2005-07-27 10:00:00,1.616,147.0,0.0,0.0,3.802,,208,10
2005-07-27 11:00:00,1.616,147.0,0.0,0.0,0.0,,208,11
2005-07-27 12:00:00,1.616,147.0,0.0,0.0,0.0,,208,12
2005-07-27 13:00:00,1.616,147.0,0.0,0.0,0.0,,208,13
2005-07-27 14:00:00,1.616,147.0,0.0,0.0,0.0,,208,14
2005-07-27 15:00:00,1.616,147.0,0.0,0.0,0.0,,208,15
2005-07-27 16:00:00,1.616,147.0,0.0,0.0,0.0,,208,16
2005-07-27 17:00:00,1.616,147.0,0.0,0.0,0.0,,208,17
2005-07-27 18:00:00,1.616,147.0,0.0,0.0,0.0,,208,18
2005-07-27 19:00:00,1.616,147.0,0.0,0.0,0.0,,208,19
2005-07-27 20:00:00,1.616,147.0,0.0,0.0,0.0,,208,20
2005-07-27 21:00:00,1.616,147.0,0.0,0.0,0.0,,208,21
2005-07-27 22:00:00,1.455,146.0,0.0,0.0,0.0,,208,22
2005-07-27 23:00:00,1.455,146.0,0.0,0.0,0.0,,208,23
2005-07-28 00:00:00,1.455,146.0,0.0,0.0,0.0,,209,0
2005-07-28 01:00:00,1.455,146.0,0.0,0.0,0.0,,209,1
2005-07-28 02:00:00,1.616,147.0,0.0,0.0,0.0,,209,2
2005-07-28 03:00:00,1.616,147.0,0.0,0.0,0.0,,209,3
2005-07-28 04:00:00,1.616,147.0,0.0,0.0,0.0,,209,4
2005-07-28 05:00:00,1.616,147.0,0.0,0.0,0.0,,209,5
2005-07-28 06:00:00,1.616,147.0,0.0,0.0,0.0,,209,6
2005-07-28 07:00:00,1.616,147.0,0.0,0.0,0.0,,209,7
2005-07-28 08:00:00,1.616,147.0,0.0,0.0,0.0,,209,8
2005-07-28 09:00:00,1.616,147.0,0.0,0.0,0.0,,209,9
2005-07-28 10:00:00,1.616,147.0,0.0,0.0,0.0,,209,10
2005-07-28 11:00:00,1.616,147.0,0.0,0.0,0.0,,209,11
2005-07-28 12:00:00,1.616,147.0,0.0,0.0,0.0,,209,12
2005-07-28 13:00:00,1.616,147.0,0.0,0.0,0.0,,209,13
2005-07-28 14:00:00,1.616,147.0,0.0,0.0,0.0,,209,14
2005-07-28 15:00:00,1.616,147.0,0.0,0.0,0.0,,209,15
2005-07-28 16:00:00,1.616,147.0,0.0,0.0,0.0,,209,16
2005-07-28 17:00:00,1.616,147.0,0.0,0.0,0.0,,209,17
2005-07-28 18:00:00,1.455,146.0,0.0,0.0,0.0,,209,18
2005-07-28 19:00:00,1.455,146.0,0.0,0.0,0.0,,209,19
2005-07-28 20:00:00,1.455,146.0,0.0,0.0,0.0,,209,20
2005-07-28 21:00:00,1.455,146.0,0.0,0.0,0.0,,209,21
2005-07-28 22:00:00,1.455,146.0,0.0,0.0,0.0,,209,22
2005-07-28 23:00:00,1.455,146.0,0.0,0.0,0.0,,209,23
2005-07-29 00:00:00,1.455,146.0,0.0,0.0,0.0,,210,0
2005-07-29 01:00:00,1.455,146.0,0.0,0.0,0.0,,210,1
2005-07-29 02:00:00,1.455,146.0,0.0,0.0,0.0,,210,2
2005-07-29 03:00:00,1.455,146.0,0.0,0.0,0.0,,210,3
2005-07-29 04:00:00,1.455,146.0,0.0,0.0,0.0,,210,4
2005-07-29 05:00:00,1.455,146.0,0.0,0.0,0.0,,210,5
2005-07-29 06:00:00,1.616,147.0,0.0,0.0,0.0,,210,6
2005-07-29 07:00:00,1.455,146.0,0.0,0.0,0.0,,210,7
2005-07-29 08:00:00,1.455,146.0,0.0,0.0,0.0,,210,8
2005-07-29 09:00:00,1.455,146.0,0.0,0.0,0.0,,210,9
2005-07-29 10:00:00,1.455,146.0,0.0,0.0,0.0,,210,10
2005-07-29 11:00:00,1.455,146.0,0.0,0.0,0.0,,210,11
2005-07-29 12:00:00,1.455,146.0,0.0,0.0,0.0,,210,12
2005-07-29 13:00:00,1.455,146.0,0.0,0.0,0.0,,210,13
2005-07-29 14:00:00,1.455,146.0,0.0,0.0,0.0,,210,14
2005-07-29 15:00:00,1.455,146.0,0.0,0.0,0.0,,210,15
2005-07-29 16:00:00,1.455,146.0,0.0,0.0,0.0,,210,16
2005-07-29 17:00:00,1.455,146.0,0.0,0.0,0.0,,210,17
2005-07-29 18:00:00,1.455,146.0,0.0,0.0,0.0,,210,18
2005-07-29 19:00:00,1.294,145.0,0.0,0.0,0.0,,210,19
2005-07-29 20:00:00,1.294,145.0,0.0,0.0,0.0,,210,20
2005-07-29 21:00:00,1.294,145.0,0.0,0.0,0.0,,210,21
2005-07-29 22:00:00,1.294,145.0,0.0,0.0,0.0,,210,22
2005-07-29 23:00:00,1.294,145.0,0.0,0.0,0.0,,210,23
2005-07-30 00:00:00,1.294,145.0,0.0,0.0,0.0,,211,0
2005-07-30 01:00:00,1.294,145.0,0.0,0.0,0.0,,211,1
2005-07-30 02:00:00,1.294,145.0,0.0,0.0,0.0,,211,2
2005-07-30 03:00:00,1.294,145.0,0.0,0.0,0.0,,211,3
2005-07-30 04:00:00,1.455,146.0,0.0,0.0,0.0,,211,4
2005-07-30 05:00:00,1.455,146.0,0.0,0.026,0.0,,211,5
2005-07-30 06:00:00,1.455,146.0,0.0,0.053,0.0,,211,6
2005-07-30 07:00:00,1.455,146.0,0.0,0.003,0.0,,211,7
2005-07-30 08:00:00,1.455,146.0,0.0,0.0,0.0,,211,8
2005-07-30 09:00:00,1.455,146.0,0.0,0.0,0.002,,211,9
2005-07-30 10:00:00,1.455,146.0,0.0,0.0,0.0,,211,10
2005-07-30 11:00:00,1.455,146.0,0.0,0.0,0.0,,211,11
2005-07-30 12:00:00,1.455,146.0,0.0,0.0,0.0,,211,12
2005-07-30 13:00:00,1.455,146.0,0.0,0.0,0.0,,211,13
2005-07-30 14:00:00,1.455,146.0,0.0,0.0,0.0,,211,14
2005-07-30 15:00:00,1.455,146.0,0.0,0.0,0.0,,211,15
2005-07-30 16:00:00,1.455,146.0,0.0,0.0,0.0,,211,16
2005-07-30 17:00:00,1.455,146.0,0.0,0.0,0.0,,211,17
2005-07-30 18:00:00,1.455,146.0,0.0,0.0,0.0,,211,18
2005-07-30 19:00:00,1.455,146.0,0.0,0.0,0.0,,211,19
2005-07-30 20:00:00,1.455,146.0,0.0,0.0,0.0,,211,20
2005-07-30 21:00:00,1.132,144.0,0.0,0.0,0.0,,211,21
2005-07-30 22:00:00,1.294,145.0,0.0,0.0,0.0,,211,22
2005-07-30 23:00:00,1.132,144.0,0.0,0.0,0.0,,211,23
2005-07-31 00:00:00,1.294,145.0,0.0,0.0,0.0,,212,0
2005-07-31 01:00:00,1.294,145.0,0.0,0.0,0.0,,212,1
2005-07-31 02:00:00,1.294,145.0,0.0,0.0,0.0,,212,2
2005-07-31 03:00:00,1.294,145.0,0.0,0.0,0.0,,212,3
2005-07-31 04:00:00,1.294,145.0,0.0,0.0,0.0,,212,4
2005-07-31 05:00:00,1.294,145.0,0.0,0.0,0.0,,212,5
2005-07-31 06:00:00,1.294,145.0,0.0,0.0,0.0,,212,6
2005-07-31 07:00:00,1.294,145.0,0.0,0.0,0.0,,212,7
2005-07-31 08:00:00,1.294,145.0,0.0,0.0,0.0,,212,8
2005-07-31 09:00:00,1.294,145.0,0.0,0.0,0.0,,212,9
2005-07-31 10:00:00,1.294,145.0,0.0,0.0,0.0,,212,10
2005-07-31 11:00:00,1.294,145.0,0.0,0.0,0.0,,212,11
2005-07-31 12:00:00,1.294,145.0,0.0,0.0,0.0,,212,12
2005-07-31 13:00:00,1.294,145.0,0.01,2.144,0.0,,212,13
2005-07-31 14:00:00,1.294,145.0,0.0,1.847,9.797,,212,14
2005-07-31 15:00:00,1.294,145.0,0.0,0.0,0.0,,212,15
2005-07-31 16:00:00,1.294,145.0,0.0,0.0,0.0,,212,16
2005-07-31 17:00:00,1.294,145.0,0.0,0.0,0.0,,212,17
2005-07-31 18:00:00,1.294,145.0,0.0,0.0,0.0,,212,18
2005-07-31 19:00:00,1.294,145.0,0.0,0.0,0.001,,212,19
2005-07-31 20:00:00,1.294,145.0,0.043,0.295,0.414,,212,20
2005-07-31 21:00:00,1.294,145.0,21.801,11.29,14.493,,212,21
2005-07-31 22:00:00,2.811,153.0,8.675,1.261,2.72,,212,22
2005-07-31 23:00:00,1.777,148.0,4.447,2.831,3.462,,212,23
2005-08-01 00:00:00,2.811,153.0,1.232,0.291,0.021,,213,0
2005-08-01 01:00:00,7.62,170.0,1.667,1.977,4.543,,213,1
2005-08-01 02:00:00,11.8,180.0,2.172,0.784,2.793,,213,2
2005-08-01 03:00:00,13.21,183.0,0.031,0.01,0.027,,213,3
2005-08-01 04:00:00,10.96,178.0,0.022,0.0,0.006,,213,4
2005-08-01 05:00:00,10.55,177.0,0.0,0.0,0.0,,213,5
2005-08-01 06:00:00,10.55,177.0,0.0,0.0,0.0,,213,6
2005-08-01 07:00:00,9.71,175.0,0.0,0.0,0.0,,213,7
2005-08-01 08:00:00,9.292,174.0,0.0,0.0,0.0,,213,8
2005-08-01 09:00:00,8.874,173.0,0.0,0.0,0.0,,213,9
2005-08-01 10:00:00,8.456,172.0,0.0,0.0,0.0,,213,10
2005-08-01 11:00:00,8.456,172.0,0.0,0.0,0.001,,213,11
2005-08-01 12:00:00,8.038,171.0,0.0,0.0,0.0,,213,12
2005-08-01 13:00:00,8.038,171.0,0.0,0.0,0.0,,213,13
2005-08-01 14:00:00,8.038,171.0,0.0,0.0,0.0,,213,14
2005-08-01 15:00:00,7.62,170.0,0.0,0.0,0.0,,213,15
2005-08-01 16:00:00,7.305,169.0,0.0,0.0,0.0,,213,16
2005-08-01 17:00:00,7.305,169.0,0.0,0.0,0.0,,213,17
2005-08-01 18:00:00,6.99,168.0,0.0,0.0,0.0,,213,18
2005-08-01 19:00:00,6.99,168.0,0.0,0.0,0.0,,213,19
2005-08-01 20:00:00,6.99,168.0,0.0,0.0,0.0,,213,20
2005-08-01 21:00:00,6.675,167.0,0.0,0.0,0.0,,213,21
2005-08-01 22:00:00,6.675,167.0,0.0,0.0,0.0,,213,22
2005-08-01 23:00:00,6.36,166.0,0.0,0.0,0.0,,213,23
2005-08-02 00:00:00,6.36,166.0,0.0,0.0,0.0,,214,0
2005-08-02 01:00:00,6.045,165.0,0.0,0.0,0.0,,214,1
2005-08-02 02:00:00,6.045,165.0,0.0,0.0,0.0,,214,2
2005-08-02 03:00:00,6.045,165.0,0.0,0.0,0.0,,214,3
2005-08-02 04:00:00,5.73,164.0,0.0,0.0,0.0,,214,4
2005-08-02 05:00:00,5.73,164.0,0.0,0.0,0.0,,214,5
2005-08-02 06:00:00,5.73,164.0,0.0,0.0,0.0,,214,6
2005-08-02 07:00:00,5.415,163.0,0.0,0.0,0.001,,214,7
2005-08-02 08:00:00,5.1,162.0,0.0,0.0,0.0,,214,8
2005-08-02 09:00:00,5.1,162.0,0.0,0.0,0.0,,214,9
2005-08-02 10:00:00,5.1,162.0,0.0,0.0,0.0,,214,10
2005-08-02 11:00:00,4.785,161.0,0.0,0.0,0.0,,214,11
2005-08-02 12:00:00,4.785,161.0,0.0,0.0,0.0,,214,12
2005-08-02 13:00:00,4.785,161.0,0.0,0.0,0.0,,214,13
2005-08-02 14:00:00,4.233,159.0,0.0,0.0,0.0,,214,14
2005-08-02 15:00:00,3.996,158.0,0.0,0.0,0.0,,214,15
2005-08-02 16:00:00,3.996,158.0,0.0,0.0,0.0,,214,16
2005-08-02 17:00:00,3.759,157.0,0.0,0.0,0.0,,214,17
2005-08-02 18:00:00,3.759,157.0,0.0,0.0,0.0,,214,18
2005-08-02 19:00:00,3.522,156.0,0.0,0.0,0.0,,214,19
2005-08-02 20:00:00,3.522,156.0,0.0,0.0,0.0,,214,20
2005-08-02 21:00:00,3.522,156.0,0.0,0.0,0.002,,214,21
2005-08-02 22:00:00,3.285,155.0,0.0,0.0,0.0,,214,22
2005-08-02 23:00:00,3.285,155.0,0.0,0.0,0.002,,214,23
2005-08-03 00:00:00,3.285,155.0,0.0,0.0,0.0,,215,0
2005-08-03 01:00:00,3.285,155.0,0.0,0.0,0.0,,215,1
2005-08-03 02:00:00,3.285,155.0,0.0,0.0,0.0,,215,2
2005-08-03 03:00:00,3.285,155.0,0.0,0.0,0.0,,215,3
2005-08-03 04:00:00,3.048,154.0,0.0,0.0,0.0,,215,4
2005-08-03 05:00:00,3.048,154.0,0.0,0.0,0.0,,215,5
2005-08-03 06:00:00,3.048,154.0,0.0,0.0,0.0,,215,6
2005-08-03 07:00:00,3.048,154.0,0.0,0.0,0.0,,215,7
2005-08-03 08:00:00,3.048,154.0,0.0,0.0,0.0,,215,8
2005-08-03 09:00:00,3.048,154.0,0.0,0.0,0.0,,215,9
2005-08-03 10:00:00,3.048,154.0,0.0,0.0,0.0,,215,10
2005-08-03 11:00:00,3.048,154.0,0.0,0.0,0.0,,215,11
2005-08-03 12:00:00,2.811,153.0,0.0,0.0,0.0,,215,12
2005-08-03 13:00:00,2.811,153.0,0.0,0.0,0.0,,215,13
2005-08-03 14:00:00,2.811,153.0,0.0,0.0,0.0,,215,14
2005-08-03 15:00:00,2.811,153.0,0.0,0.0,0.0,,215,15
2005-08-03 16:00:00,2.811,153.0,0.0,0.0,0.0,,215,16
2005-08-03 17:00:00,2.574,152.0,0.0,0.0,0.0,,215,17
2005-08-03 18:00:00,2.574,152.0,0.121,0.04,0.0,,215,18
2005-08-03 19:00:00,2.574,152.0,0.521,0.238,0.118,,215,19
2005-08-03 20:00:00,2.574,152.0,0.181,0.418,0.375,,215,20
2005-08-03 21:00:00,2.574,152.0,0.0,0.0,0.0,,215,21
2005-08-03 22:00:00,2.574,152.0,0.0,0.0,0.0,,215,22
2005-08-03 23:00:00,2.574,152.0,0.0,0.0,0.005,,215,23
2005-08-04 00:00:00,2.574,152.0,0.0,0.0,0.0,,216,0
2005-08-04 01:00:00,2.574,152.0,0.472,0.187,0.259,,216,1
2005-08-04 02:00:00,2.574,152.0,1.499,0.882,1.022,,216,2
2005-08-04 03:00:00,2.574,152.0,1.718,1.151,1.05,,216,3
2005-08-04 04:00:00,2.574,152.0,1.269,1.826,2.122,,216,4
2005-08-04 05:00:00,2.811,153.0,0.24,0.466,1.294,,216,5
2005-08-04 06:00:00,2.811,153.0,0.355,0.424,0.796,,216,6
2005-08-04 07:00:00,2.811,153.0,0.059,0.127,0.113,,216,7
2005-08-04 08:00:00,2.811,153.0,0.054,0.0,0.054,,216,8
2005-08-04 09:00:00,3.048,154.0,0.0,0.0,0.058,,216,9
2005-08-04 10:00:00,3.048,154.0,0.0,0.0,0.013,,216,10
2005-08-04 11:00:00,3.285,155.0,0.781,0.254,0.05,,216,11
2005-08-04 12:00:00,3.285,155.0,0.37,0.731,0.734,,216,12
2005-08-04 13:00:00,3.285,155.0,1.763,1.528,1.347,,216,13
2005-08-04 14:00:00,3.048,154.0,1.895,1.721,3.44,,216,14
2005-08-04 15:00:00,3.048,154.0,1.753,2.422,3.199,,216,15
2005-08-04 16:00:00,3.285,155.0,2.929,3.923,4.383,,216,16
2005-08-04 17:00:00,3.522,156.0,2.871,2.699,2.94,,216,17
2005-08-04 18:00:00,3.759,157.0,2.304,2.667,2.755,,216,18
2005-08-04 19:00:00,4.233,159.0,0.933,2.739,1.204,,216,19
2005-08-04 20:00:00,5.415,163.0,1.672,2.932,1.52,,216,20
2005-08-04 21:00:00,6.99,168.0,2.473,2.81,2.474,,216,21
2005-08-04 22:00:00,8.456,172.0,3.29,1.88,4.539,,216,22
2005-08-04 23:00:00,9.71,175.0,3.191,3.559,2.895,,216,23
2005-08-05 00:00:00,10.96,178.0,1.006,1.65,1.499,,217,0
2005-08-05 01:00:00,12.27,181.0,1.23,0.977,0.42,,217,1
2005-08-05 02:00:00,13.68,184.0,0.834,1.139,1.467,,217,2
2005-08-05 03:00:00,14.14,185.0,0.029,0.092,0.131,,217,3
2005-08-05 04:00:00,13.68,184.0,0.0,0.0,0.011,,217,4
2005-08-05 05:00:00,13.21,183.0,1.09,1.188,0.137,,217,5
2005-08-05 06:00:00,12.73,182.0,0.552,0.972,0.636,,217,6
2005-08-05 07:00:00,12.27,181.0,0.791,0.547,0.225,,217,7
2005-08-05 08:00:00,12.27,181.0,0.009,0.109,0.023,,217,8
2005-08-05 09:00:00,11.8,180.0,0.0,0.0,0.046,,217,9
2005-08-05 10:00:00,11.8,180.0,0.0,0.0,0.015,,217,10
2005-08-05 11:00:00,11.8,180.0,0.0,0.0,0.001,,217,11
2005-08-05 12:00:00,12.27,181.0,0.0,0.0,0.017,,217,12
2005-08-05 13:00:00,11.8,180.0,0.0,0.0,0.004,,217,13
2005-08-05 14:00:00,11.38,179.0,0.0,0.0,0.009,,217,14
2005-08-05 15:00:00,10.96,178.0,0.031,0.012,0.0,,217,15
2005-08-05 16:00:00,10.96,178.0,0.002,0.049,0.013,,217,16
2005-08-05 17:00:00,10.96,178.0,0.0,0.0,0.016,,217,17
2005-08-05 18:00:00,10.96,178.0,0.0,0.0,0.003,,217,18
2005-08-05 19:00:00,10.96,178.0,0.0,0.0,0.0,,217,19
2005-08-05 20:00:00,10.55,177.0,0.0,0.0,0.0,,217,20
2005-08-05 21:00:00,10.13,176.0,0.0,0.0,0.0,,217,21
2005-08-05 22:00:00,10.13,176.0,0.0,0.0,0.0,,217,22
2005-08-05 23:00:00,10.13,176.0,0.0,0.0,0.004,,217,23
2005-08-06 00:00:00,9.71,175.0,0.0,0.0,0.0,,218,0
2005-08-06 01:00:00,9.71,175.0,0.0,0.0,0.0,,218,1
2005-08-06 02:00:00,9.71,175.0,0.004,0.0,0.0,,218,2
2005-08-06 03:00:00,9.71,175.0,0.09,0.088,0.441,,218,3
2005-08-06 04:00:00,9.292,174.0,0.023,0.023,0.057,,218,4
2005-08-06 05:00:00,9.292,174.0,0.068,0.287,0.003,,218,5
2005-08-06 06:00:00,9.292,174.0,0.011,0.025,0.507,,218,6
2005-08-06 07:00:00,9.292,174.0,0.004,0.0,0.146,,218,7
2005-08-06 08:00:00,9.292,174.0,0.007,0.008,0.058,,218,8
2005-08-06 09:00:00,9.292,174.0,0.0,0.0,0.001,,218,9
2005-08-06 10:00:00,8.874,173.0,0.0,0.0,0.001,,218,10
2005-08-06 11:00:00,8.874,173.0,0.0,0.0,0.004,,218,11
2005-08-06 12:00:00,8.874,173.0,0.0,0.0,0.0,,218,12
2005-08-06 13:00:00,8.874,173.0,0.0,0.0,0.0,,218,13
2005-08-06 14:00:00,8.874,173.0,0.0,0.0,0.0,,218,14
2005-08-06 15:00:00,8.874,173.0,0.0,0.0,0.0,,218,15
2005-08-06 16:00:00,8.456,172.0,0.019,0.051,0.0,,218,16
2005-08-06 17:00:00,8.456,172.0,0.0,0.0,0.127,,218,17
2005-08-06 18:00:00,8.456,172.0,0.0,0.0,0.0,,218,18
2005-08-06 19:00:00,8.038,171.0,0.0,0.0,0.0,,218,19
2005-08-06 20:00:00,8.038,171.0,0.049,0.0,0.0,,218,20
2005-08-06 21:00:00,8.038,171.0,0.0,0.0,0.0,,218,21
2005-08-06 22:00:00,7.62,170.0,0.0,0.0,0.0,,218,22
2005-08-06 23:00:00,7.62,170.0,0.0,0.0,0.0,,218,23
2005-08-07 00:00:00,7.62,170.0,0.0,0.0,0.0,,219,0
2005-08-07 01:00:00,7.305,169.0,0.0,0.0,0.0,,219,1
2005-08-07 02:00:00,6.99,168.0,0.0,0.0,0.0,,219,2
2005-08-07 03:00:00,6.99,168.0,0.0,0.0,0.0,,219,3
2005-08-07 04:00:00,6.675,167.0,0.0,0.0,0.0,,219,4
2005-08-07 05:00:00,6.675,167.0,0.0,0.0,0.0,,219,5
2005-08-07 06:00:00,6.675,167.0,0.0,0.0,0.0,,219,6
2005-08-07 07:00:00,6.675,167.0,0.0,0.0,0.0,,219,7
2005-08-07 08:00:00,6.675,167.0,0.0,0.0,0.0,,219,8
2005-08-07 09:00:00,6.36,166.0,0.0,0.0,0.0,,219,9
2005-08-07 10:00:00,6.36,166.0,0.0,0.0,0.0,,219,10
2005-08-07 11:00:00,6.36,166.0,0.0,0.0,0.0,,219,11
2005-08-07 12:00:00,6.36,166.0,0.0,0.0,0.0,,219,12
2005-08-07 13:00:00,6.36,166.0,0.0,0.0,0.0,,219,13
2005-08-07 14:00:00,6.36,166.0,0.0,0.0,0.0,,219,14
2005-08-07 15:00:00,6.045,165.0,0.0,0.0,0.0,,219,15
2005-08-07 16:00:00,6.045,165.0,0.0,0.0,0.0,,219,16
2005-08-07 17:00:00,6.045,165.0,0.0,0.0,0.0,,219,17
2005-08-07 18:00:00,5.73,164.0,0.0,0.0,0.0,,219,18
2005-08-07 19:00:00,5.73,164.0,0.0,0.0,0.0,,219,19
2005-08-07 20:00:00,5.73,164.0,0.0,0.0,0.0,,219,20
2005-08-07 21:00:00,5.73,164.0,0.0,0.0,0.0,,219,21
2005-08-07 22:00:00,5.415,163.0,0.0,0.0,0.0,,219,22
2005-08-07 23:00:00,5.415,163.0,0.0,0.0,0.003,,219,23
2005-08-08 00:00:00,5.415,163.0,0.0,0.0,0.01,,220,0
2005-08-08 01:00:00,5.415,163.0,0.299,0.23,0.436,,220,1
2005-08-08 02:00:00,5.1,162.0,1.056,0.851,1.226,,220,2
2005-08-08 03:00:00,5.1,162.0,1.805,2.0,0.942,,220,3
2005-08-08 04:00:00,4.785,161.0,1.795,1.301,1.607,,220,4
2005-08-08 05:00:00,4.785,161.0,1.834,3.088,2.888,,220,5
2005-08-08 06:00:00,5.1,162.0,1.764,2.526,2.14,,220,6
2005-08-08 07:00:00,5.1,162.0,2.715,4.793,3.416,,220,7
2005-08-08 08:00:00,5.415,163.0,4.122,9.802,3.552,,220,8
2005-08-08 09:00:00,5.73,164.0,5.143,3.769,4.651,,220,9
2005-08-08 10:00:00,6.675,167.0,3.985,4.542,4.879,,220,10
2005-08-08 11:00:00,9.292,174.0,2.471,3.774,3.148,,220,11
