,H_bar,Q_bar,T_bar,P_bar,H_kam,Q_kam,T_kam,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,day_of_year,hour_of_day
2018-08-13 20:00:00,134.0,0.9784999999999999,19.956249999999933,9.416666666666668,94.16666666666667,0.14887499999999998,21.23472222222218,0.95,133.0,0.0,0.0,0.504,225,20
2018-08-13 21:00:00,134.0,0.9784999999999999,19.9682291666666,9.887500000000001,94.125,0.14790625,21.26562499999996,0.95,133.0,0.0,0.0,0.224,225,21
2018-08-13 22:00:00,134.0,0.9784999999999999,19.980208333333266,10.358333333333334,94.08333333333333,0.1469375,21.29652777777774,0.95,133.0,0.0,0.0,0.136,225,22
2018-08-13 23:00:00,134.0,0.9784999999999999,19.992187499999932,10.829166666666667,94.04166666666667,0.14596874999999998,21.32743055555552,0.95,133.0,0.0,0.0,0.151,225,23
2018-08-14 00:00:00,134.0,0.9784999999999999,20.0041666666666,11.3,94.0,0.145,21.3583333333333,0.95,133.0,0.0,0.0,0.099,226,0
2018-08-17 08:00:00,133.66666666666666,1.03097222222222,19.3694444444444,0.0,94.66666666666667,0.14988888888888866,20.406944444444434,1.06,134.0,0.0,0.0,1.752,229,8
2018-08-17 09:00:00,133.625,1.0284895833333312,19.38489583333329,0.0,94.625,0.14959374999999975,20.40312499999999,1.06,134.0,0.0,0.0,1.19,229,9
2018-08-17 10:00:00,133.58333333333334,1.0282,19.400347222222177,0.0,94.58333333333333,0.14929861111111084,20.399305555555543,1.06,134.0,0.0,0.0,1.545,229,10
2018-08-17 11:00:00,133.54166666666666,1.0282,19.415798611111065,0.0,94.54166666666667,0.1490034722222219,20.395486111111097,1.06,134.0,0.0,0.0,0.331,229,11
2018-08-17 12:00:00,133.5,1.0282,19.43124999999995,0.0,94.5,0.148708333333333,20.39166666666665,1.06,134.0,0.0,0.0,0.0,229,12
2018-08-17 13:00:00,133.45833333333334,1.0282,19.446701388888837,0.0,94.45833333333333,0.1484131944444441,20.387847222222202,1.06,134.0,0.828,0.0,0.093,229,13
2018-08-17 14:00:00,133.41666666666666,1.0282,19.462152777777725,0.0,94.41666666666667,0.14811805555555516,20.384027777777757,1.06,134.0,0.0,0.0,0.0,229,14
2018-08-17 15:00:00,133.375,1.0282,19.477604166666612,0.0,94.375,0.14782291666666625,20.38020833333331,1.06,134.0,0.0,0.024,0.0,229,15
2018-08-17 16:00:00,133.33333333333334,1.0282,19.4930555555555,0.0,94.33333333333333,0.14752777777777734,20.376388888888865,1.06,134.0,0.0,0.0,0.017,229,16
2018-08-17 17:00:00,133.29166666666666,1.0282,19.508506944444388,0.0,94.29166666666667,0.1472326388888884,20.37256944444442,1.06,134.0,0.0,0.0,0.017,229,17
2018-08-17 18:00:00,133.25,1.0282,19.523958333333276,0.0,94.25,0.1469374999999995,20.368749999999974,1.06,134.0,0.0,0.0,0.0,229,18
2018-08-17 19:00:00,133.20833333333334,1.0282,19.539409722222164,0.0,94.20833333333333,0.1466423611111106,20.364930555555528,1.06,134.0,0.0,0.023,0.0,229,19
2018-08-17 20:00:00,133.16666666666666,1.0282,19.55486111111105,0.0,94.16666666666667,0.14634722222222166,20.361111111111082,1.06,134.0,0.0,0.0,0.0,229,20
2018-08-17 21:00:00,133.125,0.9784999999999999,19.570312499999936,0.0,94.125,0.14605208333333275,20.357291666666637,0.95,133.0,0.0,0.0,0.0,229,21
2018-08-17 22:00:00,133.08333333333334,0.9784999999999999,19.585763888888824,0.0,94.08333333333333,0.14575694444444384,20.35347222222219,0.95,133.0,0.0,0.0,0.0,229,22
2018-08-17 23:00:00,133.04166666666666,1.0282,19.60121527777771,0.0,94.04166666666667,0.1454618055555549,20.349652777777745,1.06,134.0,0.0,0.0,0.0,229,23
2018-08-18 00:00:00,133.0,1.0282,19.6166666666666,0.0,94.0,0.145166666666666,20.3458333333333,1.06,134.0,0.0,0.0,0.0,230,0
2018-08-18 01:00:00,133.0,1.0282,19.62256944444438,0.0,94.0,0.14423263888888824,20.37725694444441,1.06,134.0,0.0,0.0,0.0,230,1
2018-08-18 02:00:00,133.0,1.0282,19.628472222222157,0.0,94.0,0.1432986111111105,20.408680555555524,1.06,134.0,0.0,0.0,0.269,230,2
2018-08-18 03:00:00,133.0,1.0282,19.634374999999938,0.0,94.0,0.14236458333333274,20.440104166666636,1.06,134.0,0.0,0.0,1.375,230,3
2018-08-18 04:00:00,133.0,1.0282,19.640277777777715,0.0,94.0,0.141430555555555,20.47152777777775,1.06,134.0,0.0,0.0,1.727,230,4
2018-08-18 05:00:00,133.0,1.0282,19.646180555555496,0.0,94.0,0.14049652777777724,20.502951388888864,1.06,134.0,0.0,0.0,1.186,230,5
2018-08-18 06:00:00,133.0,1.0282,19.652083333333273,0.0,94.0,0.1395624999999995,20.534374999999976,1.06,134.0,0.0,0.0,0.894,230,6
2018-08-18 07:00:00,133.0,1.0282,19.657986111111054,0.0,94.0,0.13862847222222174,20.565798611111088,1.06,134.0,0.0,0.0,0.504,230,7
2018-08-18 08:00:00,133.0,0.969861111111111,19.663888888888835,0.0,94.0,0.137694444444444,20.5972222222222,0.95,133.0,0.0,0.0,0.094,230,8
2018-08-18 09:00:00,133.0,0.9671874999999999,19.66979166666661,0.0,94.0,0.13676041666666625,20.628645833333312,0.95,133.0,0.0,0.0,0.0,230,9
2018-08-18 10:00:00,133.0,0.9645138888888888,19.675694444444392,0.0,94.0,0.1358263888888885,20.660069444444424,0.95,133.0,0.0,0.0,0.0,230,10
2018-08-18 11:00:00,133.0,0.9618402777777776,19.68159722222217,0.0,94.0,0.13489236111111075,20.691493055555537,0.95,133.0,0.0,0.0,0.015,230,11
2018-08-18 12:00:00,133.0,1.0282,19.68749999999995,0.0,94.0,0.133958333333333,20.72291666666665,1.06,134.0,0.0,0.0,0.052,230,12
2018-08-18 13:00:00,133.0,1.0282,19.69340277777773,0.0,94.0,0.13302430555555525,20.754340277777764,1.06,134.0,0.0,0.0,0.0,230,13
2018-08-18 14:00:00,133.0,0.9538194444444442,19.699305555555508,0.0,94.0,0.1320902777777775,20.785763888888876,0.95,133.0,0.0,0.0,0.0,230,14
2018-08-18 15:00:00,133.0,0.9511458333333331,19.70520833333329,0.0,94.0,0.13115624999999975,20.81718749999999,0.95,133.0,0.0,0.0,0.056,230,15
2018-08-18 16:00:00,133.0,0.948472222222222,19.711111111111066,0.0,94.0,0.130222222222222,20.8486111111111,0.95,133.0,0.0,0.0,0.024,230,16
2018-08-18 17:00:00,133.0,0.9457986111111109,19.717013888888847,0.0,94.0,0.12928819444444425,20.880034722222213,0.95,133.0,0.0,0.0,0.096,230,17
2018-08-18 18:00:00,133.0,0.9431249999999998,19.722916666666627,0.0,94.0,0.1283541666666665,20.911458333333325,0.95,133.0,0.0,0.0,0.0,230,18
2018-08-18 19:00:00,133.0,0.9404513888888887,19.728819444444404,0.0,94.0,0.12742013888888876,20.942881944444437,0.95,133.0,0.0,0.0,0.029,230,19
2018-08-18 20:00:00,133.0,0.9377777777777775,19.734722222222185,0.0,94.0,0.126486111111111,20.974305555555553,0.95,133.0,0.0,0.0,0.0,230,20
2018-08-18 21:00:00,133.0,0.8652,19.740624999999962,0.0,94.0,0.12555208333333326,21.005729166666665,0.84,132.0,0.0,0.0,0.0,230,21
2018-08-18 22:00:00,133.0,0.9324305555555553,19.746527777777743,0.0,94.0,0.1246180555555555,21.037152777777777,0.95,133.0,0.0,0.0,0.446,230,22
2018-08-18 23:00:00,133.0,0.9297569444444441,19.75243055555552,0.0,94.0,0.12368402777777775,21.06857638888889,0.95,133.0,0.0,0.0,0.015,230,23
2018-08-19 00:00:00,133.0,0.927083333333333,19.7583333333333,0.0,94.0,0.12275,21.1,0.95,133.0,0.0,0.0,0.634,231,0
2018-08-19 01:00:00,132.95833333333334,0.9240538194444442,19.76736111111108,0.0,94.0,0.122578125,21.128819444444442,0.95,133.0,0.0,0.0,0.658,231,1
2018-08-19 02:00:00,132.91666666666666,0.9215,19.77638888888886,0.0,94.0,0.12240625,21.157638888888883,0.95,133.0,0.06,0.0,0.595,231,2
2018-08-19 03:00:00,132.875,0.9215,19.785416666666638,0.0,94.0,0.12223437499999999,21.186458333333327,0.95,133.0,0.0,0.0,0.476,231,3
2018-08-19 04:00:00,132.83333333333334,0.9215,19.794444444444416,0.0,94.0,0.12206249999999999,21.215277777777768,0.95,133.0,0.0,0.0,0.0,231,4
2018-08-19 05:00:00,132.79166666666666,0.9215,19.803472222222197,0.0,94.0,0.121890625,21.24409722222221,0.95,133.0,0.0,0.0,0.049,231,5
2018-08-19 06:00:00,132.75,0.9215,19.812499999999975,0.0,94.0,0.12171875,21.272916666666653,0.95,133.0,0.0,0.0,0.211,231,6
2018-08-19 07:00:00,132.70833333333334,0.9215,19.821527777777757,0.0,94.0,0.121546875,21.301736111111094,0.95,133.0,0.0,0.0,0.0,231,7
2018-08-19 08:00:00,132.66666666666666,0.9215,19.830555555555534,0.0,94.0,0.121375,21.330555555555534,0.95,133.0,0.0,0.0,0.081,231,8
2018-08-19 09:00:00,132.625,0.9215,19.839583333333312,0.0,94.0,0.121203125,21.359374999999975,0.95,133.0,2.436,0.0,0.279,231,9
2018-08-19 10:00:00,132.58333333333334,0.9215,19.848611111111094,0.0,94.0,0.12103124999999999,21.388194444444416,0.95,133.0,0.0,0.0,0.328,231,10
2018-08-19 11:00:00,132.54166666666666,0.9215,19.85763888888887,0.0,94.0,0.12085937499999999,21.41701388888886,0.95,133.0,0.0,0.0,0.0,231,11
2018-08-19 12:00:00,132.5,0.9215,19.866666666666653,0.0,94.0,0.1206875,21.4458333333333,0.95,133.0,0.0,0.0,0.071,231,12
2018-08-19 13:00:00,132.45833333333334,0.9215,19.87569444444443,0.0,94.0,0.120515625,21.47465277777774,0.95,133.0,0.0,0.0,0.956,231,13
2018-08-19 14:00:00,132.41666666666666,0.9215,19.88472222222221,0.0,94.0,0.12034375,21.503472222222186,0.95,133.0,0.0,0.0,0.989,231,14
2018-08-19 15:00:00,132.375,0.9215,19.89374999999999,0.0,94.0,0.120171875,21.532291666666627,0.95,133.0,0.0,0.0,0.427,231,15
2018-08-19 16:00:00,132.33333333333334,0.9215,19.902777777777768,0.0,94.0,0.12,21.561111111111067,0.95,133.0,0.0,0.0,0.09,231,16
2018-08-19 17:00:00,132.29166666666666,0.9215,19.911805555555546,0.0,94.0,0.119828125,21.589930555555508,0.95,133.0,0.0,0.0,0.0,231,17
2018-08-19 18:00:00,132.25,0.9215,19.920833333333327,0.0,94.0,0.11965624999999999,21.61874999999995,0.95,133.0,0.0,0.0,0.0,231,18
2018-08-19 19:00:00,132.20833333333334,0.8652,19.929861111111105,0.0,94.0,0.11948437499999999,21.647569444444393,0.84,132.0,0.0,0.0,0.05,231,19
2018-08-19 20:00:00,132.16666666666666,0.8652,19.938888888888883,0.0,94.0,0.11931249999999999,21.676388888888834,0.84,132.0,0.0,0.0,0.035,231,20
2018-08-19 21:00:00,132.125,0.8634635416666666,19.947916666666664,0.0,94.0,0.119140625,21.705208333333275,0.84,132.0,0.0,0.0,0.044,231,21
2018-08-19 22:00:00,132.08333333333334,0.8604340277777778,19.956944444444442,0.0,94.0,0.11896875,21.73402777777772,0.84,132.0,0.0,0.0,0.084,231,22
2018-08-19 23:00:00,132.04166666666666,0.8574045138888888,19.965972222222224,0.0,94.0,0.118796875,21.76284722222216,0.84,132.0,0.0,0.0,0.0,231,23
2018-08-20 00:00:00,132.0,0.854375,19.975,0.0,94.0,0.118625,21.7916666666666,0.84,132.0,0.0,0.0,0.0,232,0
2018-08-20 01:00:00,132.0,0.8534461805555555,19.98263888888889,0.0,93.95833333333333,0.11805208333333332,21.782118055555493,0.84,132.0,0.0,0.0,0.354,232,1
2018-08-20 02:00:00,132.0,0.8525173611111111,19.990277777777777,0.0,93.91666666666667,0.11747916666666666,21.772569444444382,0.84,132.0,0.0,0.0,0.058,232,2
2018-08-20 03:00:00,132.0,0.8515885416666666,19.997916666666665,0.0,93.875,0.11690624999999999,21.763020833333275,0.84,132.0,0.0,0.0,0.0,232,3
2018-08-20 04:00:00,132.0,0.8506597222222222,20.005555555555553,0.0,93.83333333333333,0.11633333333333333,21.753472222222168,0.84,132.0,0.0,0.0,0.0,232,4
2018-08-20 05:00:00,132.0,0.8497309027777777,20.013194444444437,0.0,93.79166666666667,0.11576041666666666,21.743923611111057,0.84,132.0,0.0,0.0,0.0,232,5
2018-08-20 06:00:00,132.0,0.8488020833333332,20.020833333333325,0.0,93.75,0.1151875,21.73437499999995,0.84,132.0,0.0,0.0,0.143,232,6
2018-08-20 07:00:00,132.0,0.76735,20.028472222222213,0.0,93.70833333333333,0.11461458333333333,21.724826388888843,0.745,131.0,0.0,0.0,0.196,232,7
2018-08-20 08:00:00,132.0,0.9215,20.0361111111111,0.0,93.66666666666667,0.11404166666666667,21.715277777777732,0.95,133.0,0.0,0.0,0.533,232,8
2018-08-20 09:00:00,132.0,0.9215,20.04374999999999,0.0,93.625,0.11346875,21.705729166666625,0.95,133.0,0.0,0.0,0.945,232,9
2018-08-20 10:00:00,132.0,0.9215,20.051388888888876,0.0,93.58333333333333,0.11289583333333333,21.696180555555518,0.95,133.0,0.0,0.0,1.354,232,10
2018-08-20 11:00:00,132.0,0.9215,20.059027777777764,0.0,93.54166666666667,0.11232291666666666,21.686631944444407,0.95,133.0,0.0,0.0,0.304,232,11
2018-08-20 12:00:00,132.0,0.8432291666666665,20.06666666666665,0.0,93.5,0.11174999999999999,21.6770833333333,0.84,132.0,0.0,0.0,0.119,232,12
2018-08-20 13:00:00,132.0,0.842300347222222,20.074305555555537,0.0,93.45833333333333,0.11117708333333333,21.667534722222193,0.84,132.0,0.0,0.0,0.045,232,13
2018-08-20 14:00:00,132.0,0.8413715277777776,20.081944444444424,0.0,93.41666666666667,0.11060416666666667,21.657986111111082,0.84,132.0,0.0,0.0,0.0,232,14
2018-08-20 15:00:00,132.0,0.8404427083333331,20.089583333333312,0.0,93.375,0.11003125,21.648437499999975,0.84,132.0,0.0,0.0,0.138,232,15
2018-08-20 16:00:00,132.0,0.8395138888888887,20.0972222222222,0.0,93.33333333333333,0.10945833333333332,21.638888888888868,0.84,132.0,0.0,0.0,0.0,232,16
2018-08-20 17:00:00,132.0,0.8385850694444442,20.104861111111088,0.0,93.29166666666667,0.10888541666666667,21.629340277777757,0.84,132.0,0.0,0.0,0.142,232,17
2018-08-20 18:00:00,132.0,0.8376562499999998,20.112499999999976,0.0,93.25,0.10831249999999999,21.61979166666665,0.84,132.0,0.0,0.0,0.376,232,18
2018-08-20 19:00:00,132.0,0.8367274305555552,20.120138888888864,0.0,93.20833333333333,0.10773958333333333,21.610243055555543,0.84,132.0,0.0,0.0,0.09,232,19
2018-08-20 20:00:00,132.0,0.8357986111111108,20.12777777777775,0.0,93.16666666666667,0.10716666666666666,21.600694444444432,0.84,132.0,0.0,0.0,0.006,232,20
2018-08-20 21:00:00,132.0,0.8348697916666663,20.135416666666636,0.0,93.125,0.10659375,21.591145833333325,0.84,132.0,0.0,0.0,0.0,232,21
2018-08-20 22:00:00,132.0,0.8339409722222219,20.143055555555524,0.0,93.08333333333333,0.10602083333333333,21.581597222222218,0.84,132.0,0.0,0.0,0.0,232,22
2018-08-20 23:00:00,132.0,0.8330121527777774,20.15069444444441,0.0,93.04166666666667,0.10544791666666667,21.572048611111107,0.84,132.0,0.0,0.0,0.0,232,23
2018-08-21 00:00:00,132.0,0.832083333333333,20.1583333333333,0.0,93.0,0.104875,21.5625,0.84,132.0,0.0,0.0,0.0,233,0
2018-08-21 01:00:00,132.0,0.8319184027777774,20.15555555555552,0.0,93.0,0.10499305555555553,21.545138888888886,0.84,132.0,0.0,0.0,0.112,233,1
2018-08-21 02:00:00,132.0,0.8317534722222218,20.152777777777743,0.0,93.0,0.10511111111111109,21.527777777777775,0.84,132.0,0.0,0.0,0.167,233,2
2018-08-21 03:00:00,132.0,0.8315885416666663,20.149999999999963,0.0,93.0,0.10522916666666662,21.510416666666664,0.84,132.0,0.0,0.0,0.0,233,3
2018-08-21 04:00:00,132.0,0.8314236111111108,20.147222222222183,0.0,93.0,0.10534722222222216,21.49305555555555,0.84,132.0,0.0,0.0,0.284,233,4
2018-08-21 05:00:00,132.0,0.8312586805555553,20.144444444444403,0.0,93.0,0.1054652777777777,21.475694444444436,0.84,132.0,0.0,0.0,0.376,233,5
2018-08-21 06:00:00,132.0,0.8310937499999997,20.141666666666623,0.0,93.0,0.10558333333333325,21.458333333333325,0.84,132.0,0.0,0.0,0.331,233,6
2018-08-21 07:00:00,132.0,0.8309288194444442,20.138888888888847,0.0,93.0,0.10570138888888879,21.440972222222214,0.84,132.0,0.0,0.0,1.652,233,7
2018-08-21 08:00:00,132.0,0.8307638888888886,20.136111111111067,0.0,93.0,0.10581944444444433,21.4236111111111,0.84,132.0,0.0,0.0,0.912,233,8
2018-08-21 09:00:00,132.0,0.8305989583333331,20.133333333333287,0.0,93.0,0.10593749999999988,21.406249999999986,0.84,132.0,0.0,0.0,0.493,233,9
2018-08-21 10:00:00,132.0,0.8304340277777775,20.13055555555551,0.0,93.0,0.10605555555555542,21.388888888888875,0.84,132.0,0.0,0.0,0.304,233,10
2018-08-21 11:00:00,132.0,0.830269097222222,20.12777777777773,0.0,93.0,0.10617361111111095,21.371527777777764,0.84,132.0,0.0,0.0,0.049,233,11
2018-08-21 12:00:00,132.0,0.8301041666666664,20.12499999999995,0.0,93.0,0.1062916666666665,21.35416666666665,0.84,132.0,0.0,0.0,0.046,233,12
2018-08-21 13:00:00,132.0,0.829939236111111,20.12222222222217,0.0,93.0,0.10640972222222204,21.336805555555536,0.84,132.0,0.0,0.0,0.0,233,13
2018-08-21 14:00:00,132.0,0.8297743055555554,20.11944444444439,0.0,93.0,0.10652777777777758,21.319444444444425,0.84,132.0,0.0,0.0,0.0,233,14
2018-08-21 15:00:00,132.0,0.8296093749999999,20.116666666666614,0.0,93.0,0.10664583333333312,21.302083333333314,0.84,132.0,0.0,0.0,0.065,233,15
2018-08-21 16:00:00,132.0,0.8294444444444443,20.113888888888834,0.0,93.0,0.10676388888888867,21.2847222222222,0.84,132.0,18.27,0.0,0.0,233,16
2018-08-21 17:00:00,132.0,0.8292795138888888,20.111111111111054,0.0,93.0,0.10688194444444421,21.267361111111086,0.84,132.0,0.0,0.0,0.064,233,17
2018-08-21 18:00:00,132.0,0.8291145833333332,20.108333333333277,0.0,93.0,0.10699999999999975,21.249999999999975,0.84,132.0,0.0,0.0,0.238,233,18
2018-08-21 19:00:00,132.0,0.8289496527777777,20.105555555555497,0.0,93.0,0.1071180555555553,21.232638888888864,0.84,132.0,0.0,0.024,0.148,233,19
2018-08-21 20:00:00,132.0,0.8287847222222222,20.102777777777717,0.0,93.0,0.10723611111111084,21.21527777777775,0.84,132.0,0.0,0.0,0.0,233,20
2018-08-21 21:00:00,132.0,0.76735,20.099999999999937,0.0,93.0,0.10735416666666638,21.197916666666636,0.745,131.0,0.0,0.0,0.0,233,21
2018-08-21 22:00:00,132.0,0.76735,20.097222222222157,0.0,93.0,0.10747222222222191,21.180555555555525,0.745,131.0,0.0,0.0,0.08,233,22
2018-08-21 23:00:00,132.0,0.8282899305555556,20.09444444444438,0.0,93.0,0.10759027777777747,21.163194444444414,0.84,132.0,0.0,0.0,0.0,233,23
2018-08-22 00:00:00,132.0,0.828125,20.0916666666666,0.0,93.0,0.107708333333333,21.1458333333333,0.84,132.0,0.0,0.0,0.0,234,0
2018-08-22 01:00:00,132.0,0.8271354166666667,20.07743055555549,0.0,93.0,0.10759027777777747,21.13836805555552,0.84,132.0,0.0,0.0,0.048,234,1
2018-08-22 02:00:00,132.0,0.8261458333333334,20.063194444444385,0.0,93.0,0.10747222222222191,21.13090277777774,0.84,132.0,0.0,0.0,0.0,234,2
2018-08-22 03:00:00,132.0,0.82515625,20.048958333333275,0.0,93.0,0.10735416666666638,21.123437499999962,0.84,132.0,0.0,0.0,0.111,234,3
2018-08-22 04:00:00,132.0,0.8241666666666667,20.034722222222168,0.0,93.0,0.10723611111111084,21.115972222222183,0.84,132.0,0.0,0.0,0.509,234,4
2018-08-22 05:00:00,132.0,0.8231770833333333,20.020486111111058,0.0,93.0,0.1071180555555553,21.108506944444404,0.84,132.0,0.0,0.0,0.661,234,5
2018-08-22 06:00:00,132.0,0.8221875,20.00624999999995,0.0,93.0,0.10699999999999975,21.101041666666625,0.84,132.0,0.0,0.0,1.38,234,6
2018-08-22 07:00:00,132.0,0.8211979166666666,19.99201388888884,0.0,93.0,0.10688194444444421,21.093576388888845,0.84,132.0,0.0,0.0,1.769,234,7
2018-08-22 08:00:00,132.0,0.8202083333333333,19.977777777777735,0.0,93.0,0.10676388888888867,21.086111111111066,0.84,132.0,0.0,0.0,0.876,234,8
2018-08-22 09:00:00,132.0,0.81921875,19.963541666666625,0.0,93.0,0.10664583333333312,21.078645833333287,0.84,132.0,0.0,0.0,0.256,234,9
2018-08-22 10:00:00,132.0,0.8182291666666667,19.94930555555552,0.0,93.0,0.10652777777777758,21.071180555555507,0.84,132.0,0.0,0.0,0.528,234,10
2018-08-22 11:00:00,132.0,0.8172395833333334,19.93506944444441,0.0,93.0,0.10640972222222204,21.063715277777728,0.84,132.0,0.0,0.0,0.136,234,11
2018-08-22 12:00:00,132.0,0.8162499999999999,19.9208333333333,0.0,93.0,0.1062916666666665,21.05624999999995,0.84,132.0,0.0,0.0,0.245,234,12
2018-08-22 13:00:00,132.0,0.8152604166666666,19.906597222222192,0.0,93.0,0.10617361111111095,21.048784722222173,0.84,132.0,0.0,0.0,0.068,234,13
2018-08-22 14:00:00,132.0,0.8148,19.892361111111082,0.0,93.0,0.10605555555555542,21.041319444444394,0.84,132.0,0.0,0.0,0.0,234,14
2018-08-22 15:00:00,132.0,0.8148,19.878124999999976,0.0,93.0,0.10593749999999988,21.033854166666615,0.84,132.0,0.0,0.0,0.0,234,15
2018-08-22 16:00:00,132.0,0.8148,19.863888888888866,0.0,93.0,0.10581944444444433,21.026388888888835,0.84,132.0,0.0,0.0,0.052,234,16
2018-08-22 17:00:00,132.0,0.8148,19.84965277777776,0.0,93.0,0.10570138888888879,21.018923611111056,0.84,132.0,0.0,0.0,0.0,234,17
2018-08-22 18:00:00,132.0,0.8148,19.83541666666665,0.0,93.0,0.10558333333333325,21.011458333333277,0.84,132.0,0.0,0.0,0.0,234,18
2018-08-22 19:00:00,132.0,0.8148,19.821180555555543,0.0,93.0,0.1054652777777777,21.003993055555497,0.84,132.0,0.0,0.0,0.0,234,19
2018-08-22 20:00:00,132.0,0.8148,19.806944444444433,0.0,93.0,0.10534722222222216,20.996527777777718,0.84,132.0,0.0,0.0,0.0,234,20
2018-08-22 21:00:00,132.0,0.76735,19.792708333333326,0.0,93.0,0.10522916666666662,20.98906249999994,0.745,131.0,0.0,0.0,0.0,234,21
2018-08-22 22:00:00,132.0,0.76735,19.778472222222216,0.0,93.0,0.10511111111111109,20.98159722222216,0.745,131.0,0.0,0.0,0.0,234,22
2018-08-22 23:00:00,132.0,0.76735,19.76423611111111,0.0,93.0,0.10499305555555553,20.97413194444438,0.745,131.0,0.0,0.0,0.019,234,23
2018-08-23 00:00:00,132.0,0.8148,19.75,0.0,93.0,0.104875,20.9666666666666,0.84,132.0,0.0,0.0,0.0,235,0
2018-08-23 01:00:00,132.0,0.8148,19.756076388888886,0.049999999999999996,92.95833333333333,0.10376215277777777,20.95659722222216,0.84,132.0,0.0,0.0,0.0,235,1
2018-08-23 02:00:00,132.0,0.8148,19.762152777777775,0.09999999999999999,92.91666666666667,0.10264930555555554,20.946527777777717,0.84,132.0,0.0,0.0,0.098,235,2
2018-08-23 03:00:00,132.0,0.8148,19.768229166666664,0.15,92.875,0.10153645833333333,20.936458333333277,0.84,132.0,0.0,0.0,0.0,235,3
2018-08-23 04:00:00,132.0,0.8148,19.77430555555555,0.19999999999999998,92.83333333333333,0.1004236111111111,20.926388888888834,0.84,132.0,0.0,0.0,0.0,235,4
2018-08-23 09:00:00,132.0,0.76735,19.804687499999986,0.44999999999999996,92.625,0.09485937499999997,20.876041666666627,0.745,131.0,0.0,0.0,0.0,235,9
2018-08-23 10:00:00,132.0,0.76735,19.810763888888875,0.49999999999999994,92.58333333333333,0.09374652777777776,20.865972222222183,0.745,131.0,0.0,0.0,0.585,235,10
2018-08-23 11:00:00,132.0,0.76735,19.816840277777764,0.5499999999999999,92.54166666666667,0.09263368055555553,20.855902777777743,0.745,131.0,0.0,0.0,0.215,235,11
2018-08-23 12:00:00,132.0,0.76735,19.82291666666665,0.6,92.5,0.0915208333333333,20.845833333333303,0.745,131.0,0.0,0.0,0.787,235,12
2018-08-23 13:00:00,132.0,0.8148,19.828993055555536,0.6499999999999999,92.45833333333333,0.09040798611111107,20.83576388888886,0.84,132.0,0.0,0.0,1.613,235,13
2018-08-23 14:00:00,132.0,0.8148,19.835069444444425,0.7,92.41666666666667,0.08929513888888885,20.82569444444442,0.84,132.0,0.0,0.0,0.108,235,14
2018-08-23 15:00:00,132.0,0.8148,19.841145833333314,0.7499999999999999,92.375,0.08818229166666663,20.815624999999976,0.84,132.0,0.0,0.0,0.0,235,15
2018-08-23 16:00:00,132.0,0.8148,19.8472222222222,0.7999999999999999,92.33333333333333,0.08706944444444441,20.805555555555536,0.84,132.0,0.0,0.0,0.198,235,16
2018-08-23 17:00:00,132.0,0.8148,19.853298611111086,0.85,92.29166666666667,0.08595659722222218,20.795486111111092,0.84,132.0,0.0,0.0,0.0,235,17
2018-08-23 18:00:00,132.0,0.8148,19.859374999999975,0.8999999999999999,92.25,0.08484374999999995,20.785416666666652,0.84,132.0,0.0,0.0,0.0,235,18
2018-08-23 19:00:00,132.0,0.8148,19.865451388888864,0.95,92.20833333333333,0.08373090277777773,20.77534722222221,0.84,132.0,0.0,0.0,0.0,235,19
2018-08-23 20:00:00,132.0,0.76735,19.87152777777775,0.9999999999999999,92.16666666666667,0.08261805555555551,20.76527777777777,0.745,131.0,0.0,0.0,0.0,235,20
2018-08-23 21:00:00,132.0,0.76735,19.877604166666636,1.0499999999999998,92.125,0.08150520833333327,20.755208333333325,0.745,131.0,0.0,0.0,0.046,235,21
2018-08-23 22:00:00,132.0,0.76735,19.883680555555525,1.0999999999999999,92.08333333333333,0.08039236111111106,20.745138888888885,0.745,131.0,0.0,0.0,0.0,235,22
2018-08-23 23:00:00,132.0,0.76735,19.889756944444414,1.15,92.04166666666667,0.07927951388888883,20.73506944444444,0.745,131.0,0.0,0.0,0.0,235,23
2018-08-24 00:00:00,132.0,0.76735,19.8958333333333,1.2,92.0,0.0781666666666666,20.725,0.745,131.0,0.0,0.0,0.0,236,0
2018-08-24 01:00:00,132.08333333333334,0.76735,19.885937499999965,1.2708333333333333,92.08333333333333,0.08013888888888883,20.689583333333335,0.745,131.0,0.0,0.0,0.068,236,1
2018-08-24 02:00:00,132.16666666666666,0.8322743055555546,19.876041666666634,1.3416666666666666,92.16666666666667,0.08211111111111105,20.65416666666667,0.84,132.0,0.0,0.0,0.069,236,2
2018-08-24 03:00:00,132.25,0.8422656249999989,19.8661458333333,1.4124999999999999,92.25,0.08408333333333329,20.618750000000002,0.84,132.0,0.0,0.0,0.026,236,3
2018-08-24 04:00:00,132.33333333333334,0.8522569444444433,19.856249999999967,1.4833333333333334,92.33333333333333,0.08605555555555551,20.583333333333336,0.84,132.0,0.0,0.0,0.086,236,4
2018-08-24 05:00:00,132.41666666666666,0.8622482638888876,19.846354166666632,1.5541666666666667,92.41666666666667,0.08802777777777773,20.54791666666667,0.84,132.0,0.0,0.0,0.06,236,5
2018-08-24 06:00:00,132.5,0.8652,19.8364583333333,1.625,92.5,0.08999999999999996,20.512500000000003,0.84,132.0,0.0,0.0,0.051,236,6
